NodeID,Timestamp,Value
s4_h2,13860,1
s1_f2,13860,1
s2_f2,13860,1
s3_f2,13860,1
s4_f2,13860,1
s1_h3,13860,1
s2_h3,13860,1
s3_h3,13860,1
s4_h3,13860,1
s1_f3,13860,1
s2_f3,13860,1
s3_f3,13860,1
s4_f3,13860,1
s1_h4,13860,1
s2_h4,13860,1
s3_h4,13860,1
s4_h4,13860,1
s1_f4,13860,1
s2_f4,13860,1
s3_f4,13860,1
s4_f4,13860,1
s1_h5,13860,1
s2_h5,13860,1
s3_h5,13860,1
s4_h5,13860,1
s1_f5,13860,1
s2_f5,13860,1
s3_f5,13860,1
s4_f5,13860,1
s1_h1,14000,97
s2_h1,14000,98
s3_h1,14000,97
s4_h1,14000,97
s1_f1,14000,1
s2_f1,14000,1
s3_f1,14000,1
s4_f1,14000,1
s1_h2,14000,1
s2_h2,14000,1
s3_h2,14000,1
s4_h2,14000,1
s1_f2,14000,1
s2_f2,14000,1
s3_f2,14000,1
s4_f2,14000,1
s1_h3,14000,1
s2_h3,14000,1
s3_h3,14000,1
s4_h3,14000,1
s1_f3,14000,1
s2_f3,14000,1
s3_f3,14000,1
s4_f3,14000,1
s1_h4,14000,1
s2_h4,14000,1
s3_h4,14000,1
s4_h4,14000,1
s1_f4,14000,1
s2_f4,14000,1
s3_f4,14000,1
s4_f4,14000,1
s1_h5,14000,1
s2_h5,14000,1
s3_h5,14000,1
s4_h5,14000,1
s1_f5,14000,1
s2_f5,14000,1
s3_f5,14000,1
s4_f5,14000,1
s1_h1,14140,98
s2_h1,14140,99
s3_h1,14140,98
s4_h1,14140,98
s1_f1,14140,1
s2_f1,14140,1
s3_f1,14140,1
s4_f1,14140,1
s1_h2,14140,1
s2_h2,14140,1
s3_h2,14140,1
s4_h2,14140,1
s1_f2,14140,1
s2_f2,14140,1
s3_f2,14140,1
s4_f2,14140,1
s1_h3,14140,1
s2_h3,14140,1
s3_h3,14140,1
s4_h3,14140,1
s1_f3,14140,1
s2_f3,14140,1
s3_f3,14140,1
s4_f3,14140,1
s1_h4,14140,1
s2_h4,14140,1
s3_h4,14140,1
s4_h4,14140,1
s1_f4,14140,1
s2_f4,14140,1
s3_f4,14140,1
s4_f4,14140,1
s1_h5,14140,1
s2_h5,14140,1
s3_h5,14140,1
s4_h5,14140,1
s1_f5,14140,1
s2_f5,14140,1
s3_f5,14140,1
s4_f5,14140,1
s1_h1,14280,99
s2_h1,14280,100
s3_h1,14280,99
s4_h1,14280,99
s1_f1,14280,1
s2_f1,14280,1
s3_f1,14280,1
s4_f1,14280,1
s1_h2,14280,1
s2_h2,14280,1
s3_h2,14280,1
s4_h2,14280,1
s1_f2,14280,1
s2_f2,14280,1
s3_f2,14280,1
s4_f2,14280,1
s1_h3,14280,1
s2_h3,14280,1
s3_h3,14280,1
s4_h3,14280,1
s1_f3,14280,1
s2_f3,14280,1
s3_f3,14280,1
s4_f3,14280,1
s1_h4,14280,1
s2_h4,14280,1
s3_h4,14280,1
s4_h4,14280,1
s1_f4,14280,1
s2_f4,14280,1
s3_f4,14280,1
s4_f4,14280,1
s1_h5,14280,1
s2_h5,14280,1
s3_h5,14280,1
s4_h5,14280,1
s1_f5,14280,1
s2_f5,14280,1
s3_f5,14280,1
s4_f5,14280,1
s1_h1,14420,100
s2_h1,14420,100
s3_h1,14420,100
s4_h1,14420,100
s1_f1,14420,1
s2_f1,14420,1
s3_f1,14420,1
s4_f1,14420,1
s1_h2,14420,1
s2_h2,14420,1
s3_h2,14420,1
s4_h2,14420,1
s1_f2,14420,1
s2_f2,14420,1
s3_f2,14420,1
s4_f2,14420,1
s1_h3,14420,1
s2_h3,14420,1
s3_h3,14420,1
s4_h3,14420,1
s1_f3,14420,1
s2_f3,14420,1
s3_f3,14420,1
s4_f3,14420,1
s1_h4,14420,1
s2_h4,14420,1
s3_h4,14420,1
s4_h4,14420,1
s1_f4,14420,1
s2_f4,14420,1
s3_f4,14420,1
s4_f4,14420,1
s1_h5,14420,1
s2_h5,14420,1
s3_h5,14420,1
s4_h5,14420,1
s1_f5,14420,1
s2_f5,14420,1
s3_f5,14420,1
s4_f5,14420,1
s1_h1,14560,100
s2_h1,14560,100
s3_h1,14560,100
s4_h1,14560,100
s1_f1,14560,1
s2_f1,14560,1
s3_f1,14560,1
s4_f1,14560,1
s1_h2,14560,1
s2_h2,14560,1
s3_h2,14560,1
s4_h2,14560,1
s1_f2,14560,1
s2_f2,14560,1
s3_f2,14560,1
s4_f2,14560,1
s1_h3,14560,1
s2_h3,14560,1
s3_h3,14560,1
s4_h3,14560,1
s1_f3,14560,1
s2_f3,14560,1
s3_f3,14560,1
s4_f3,14560,1
s1_h4,14560,1
s2_h4,14560,1
s3_h4,14560,1
s4_h4,14560,1
s1_f4,14560,1
s2_f4,14560,1
s3_f4,14560,1
s4_f4,14560,1
s1_h5,14560,1
s2_h5,14560,1
s3_h5,14560,1
s4_h5,14560,1
s1_f5,14560,1
s2_f5,14560,1
s3_f5,14560,1
s4_f5,14560,1
s1_h1,14700,100
s2_h1,14700,100
s3_h1,14700,100
s4_h1,14700,100
s1_f1,14700,1
s2_f1,14700,1
s3_f1,14700,1
s4_f1,14700,1
s1_h2,14700,1
s2_h2,14700,1
s3_h2,14700,1
s4_h2,14700,1
s1_f2,14700,1
s2_f2,14700,1
s3_f2,14700,1
s4_f2,14700,1
s1_h3,14700,1
s2_h3,14700,1
s3_h3,14700,1
s4_h3,14700,1
s1_f3,14700,1
s2_f3,14700,1
s3_f3,14700,1
s4_f3,14700,1
s1_h4,14700,1
s2_h4,14700,1
s3_h4,14700,1
s4_h4,14700,1
s1_f4,14700,1
s2_f4,14700,1
s3_f4,14700,1
s4_f4,14700,1
s1_h5,14700,2
s2_h5,14700,2
s3_h5,14700,2
s4_h5,14700,2
s1_f5,14700,1
s2_f5,14700,1
s3_f5,14700,1
s4_f5,14700,1
s1_h1,14840,100
s2_h1,14840,100
s3_h1,14840,100
s4_h1,14840,100
s1_f1,14840,1
s2_f1,14840,1
s3_f1,14840,1
s4_f1,14840,1
s1_h2,14840,1
s2_h2,14840,1
s3_h2,14840,1
s4_h2,14840,1
s1_f2,14840,1
s2_f2,14840,1
s3_f2,14840,1
s4_f2,14840,1
s1_h3,14840,1
s2_h3,14840,1
s3_h3,14840,1
s4_h3,14840,1
s1_f3,14840,1
s2_f3,14840,1
s3_f3,14840,1
s4_f3,14840,1
s1_h4,14840,2
s2_h4,14840,2
s3_h4,14840,2
s4_h4,14840,2
s1_f4,14840,1
s2_f4,14840,1
s3_f4,14840,1
s4_f4,14840,1
s1_h5,14840,1
s2_h5,14840,1
s3_h5,14840,1
s4_h5,14840,1
s1_f5,14840,1
s2_f5,14840,1
s3_f5,14840,1
s4_f5,14840,1
s1_h1,14980,100
s2_h1,14980,100
s3_h1,14980,100
s4_h1,14980,100
s1_f1,14980,1
s2_f1,14980,1
s3_f1,14980,1
s4_f1,14980,1
s1_h2,14980,1
s2_h2,14980,1
s3_h2,14980,1
s4_h2,14980,1
s1_f2,14980,1
s2_f2,14980,1
s3_f2,14980,1
s4_f2,14980,1
s1_h3,14980,1
s2_h3,14980,1
s3_h3,14980,1
s4_h3,14980,1
s1_f3,14980,1
s2_f3,14980,1
s3_f3,14980,1
s4_f3,14980,1
s1_h4,14980,1
s2_h4,14980,1
s3_h4,14980,1
s4_h4,14980,1
s1_f4,14980,1
s2_f4,14980,1
s3_f4,14980,1
s4_f4,14980,1
s1_h5,14980,1
s2_h5,14980,1
s3_h5,14980,1
s4_h5,14980,1
s1_f5,14980,1
s2_f5,14980,1
s3_f5,14980,1
s4_f5,14980,1
s1_h1,15120,100
s2_h1,15120,100
s3_h1,15120,100
s4_h1,15120,100
s1_f1,15120,1
s2_f1,15120,1
s3_f1,15120,1
s4_f1,15120,1
s1_h2,15120,1
s2_h2,15120,1
s3_h2,15120,1
s4_h2,15120,1
s1_f2,15120,1
s2_f2,15120,1
s3_f2,15120,1
s4_f2,15120,1
s1_h3,15120,1
s2_h3,15120,1
s3_h3,15120,1
s4_h3,15120,1
s1_f3,15120,1
s2_f3,15120,1
s3_f3,15120,1
s4_f3,15120,1
s1_h4,15120,1
s2_h4,15120,1
s3_h4,15120,1
s4_h4,15120,1
s1_f4,15120,1
s2_f4,15120,1
s3_f4,15120,1
s4_f4,15120,1
s1_h5,15120,1
s2_h5,15120,1
s3_h5,15120,1
s4_h5,15120,1
s1_f5,15120,1
s2_f5,15120,1
s3_f5,15120,1
s4_f5,15120,1
s1_h1,15260,100
s2_h1,15260,100
s3_h1,15260,100
s4_h1,15260,100
s1_f1,15260,1
s2_f1,15260,1
s3_f1,15260,1
s4_f1,15260,1
s1_h2,15260,1
s2_h2,15260,1
s3_h2,15260,1
s4_h2,15260,1
s1_f2,15260,1
s2_f2,15260,1
s3_f2,15260,1
s4_f2,15260,1
s1_h3,15260,1
s2_h3,15260,1
s3_h3,15260,1
s4_h3,15260,1
s1_f3,15260,1
s2_f3,15260,1
s3_f3,15260,1
s4_f3,15260,1
s1_h4,15260,1
s2_h4,15260,1
s3_h4,15260,1
s4_h4,15260,1
s1_f4,15260,1
s2_f4,15260,1
s3_f4,15260,1
s4_f4,15260,1
s1_h5,15260,1
s2_h5,15260,1
s3_h5,15260,1
s4_h5,15260,1
s1_f5,15260,1
s2_f5,15260,1
s3_f5,15260,1
s4_f5,15260,1
s1_h1,15400,100
s2_h1,15400,100
s3_h1,15400,100
s4_h1,15400,100
s1_f1,15400,1
s2_f1,15400,1
s3_f1,15400,1
s4_f1,15400,1
s1_h2,15400,1
s2_h2,15400,1
s3_h2,15400,1
s4_h2,15400,1
s1_f2,15400,1
s2_f2,15400,1
s3_f2,15400,1
s4_f2,15400,1
s1_h3,15400,1
s2_h3,15400,1
s3_h3,15400,1
s4_h3,15400,1
s1_f3,15400,1
s2_f3,15400,1
s3_f3,15400,1
s4_f3,15400,1
s1_h4,15400,1
s2_h4,15400,1
s3_h4,15400,1
s4_h4,15400,1
s1_f4,15400,1
s2_f4,15400,1
s3_f4,15400,1
s4_f4,15400,1
s1_h5,15400,1
s2_h5,15400,1
s3_h5,15400,1
s4_h5,15400,1
s1_f5,15400,1
s2_f5,15400,1
s3_f5,15400,1
s4_f5,15400,1
s1_h1,15540,100
s2_h1,15540,100
s3_h1,15540,100
s4_h1,15540,100
s1_f1,15540,1
s2_f1,15540,1
s3_f1,15540,1
s4_f1,15540,1
s1_h2,15540,1
s2_h2,15540,1
s3_h2,15540,1
s4_h2,15540,1
s1_f2,15540,1
s2_f2,15540,1
s3_f2,15540,1
s4_f2,15540,1
s1_h3,15540,1
s2_h3,15540,1
s3_h3,15540,1
s4_h3,15540,1
s1_f3,15540,1
s2_f3,15540,1
s3_f3,15540,1
s4_f3,15540,1
s1_h4,15540,1
s2_h4,15540,1
s3_h4,15540,1
s4_h4,15540,1
s1_f4,15540,1
s2_f4,15540,1
s3_f4,15540,1
s4_f4,15540,1
s1_h5,15540,1
s2_h5,15540,1
s3_h5,15540,1
s4_h5,15540,1
s1_f5,15540,1
s2_f5,15540,1
s3_f5,15540,1
s4_f5,15540,1
s1_h1,15680,100
s2_h1,15680,100
s3_h1,15680,100
s4_h1,15680,100
s1_f1,15680,1
s2_f1,15680,1
s3_f1,15680,1
s4_f1,15680,1
s1_h2,15680,1
s2_h2,15680,1
s3_h2,15680,1
s4_h2,15680,1
s1_f2,15680,1
s2_f2,15680,1
s3_f2,15680,1
s4_f2,15680,1
s1_h3,15680,1
s2_h3,15680,1
s3_h3,15680,1
s4_h3,15680,1
s1_f3,15680,1
s2_f3,15680,1
s3_f3,15680,1
s4_f3,15680,1
s1_h4,15680,1
s2_h4,15680,1
s3_h4,15680,1
s4_h4,15680,1
s1_f4,15680,1
s2_f4,15680,1
s3_f4,15680,1
s4_f4,15680,1
s1_h5,15680,2
s2_h5,15680,2
s3_h5,15680,2
s4_h5,15680,2
s1_f5,15680,1
s2_f5,15680,1
s3_f5,15680,1
s4_f5,15680,1
s1_h1,15820,100
s2_h1,15820,100
s3_h1,15820,100
s4_h1,15820,100
s1_f1,15820,1
s2_f1,15820,1
s3_f1,15820,1
s4_f1,15820,1
s1_h2,15820,1
s2_h2,15820,1
s3_h2,15820,1
s4_h2,15820,1
s1_f2,15820,1
s2_f2,15820,1
s3_f2,15820,1
s4_f2,15820,1
s1_h3,15820,1
s2_h3,15820,1
s3_h3,15820,1
s4_h3,15820,1
s1_f3,15820,1
s2_f3,15820,1
s3_f3,15820,1
s4_f3,15820,1
s1_h4,15820,2
s2_h4,15820,2
s3_h4,15820,2
s4_h4,15820,2
s1_f4,15820,1
s2_f4,15820,1
s3_f4,15820,1
s4_f4,15820,1
s1_h5,15820,1
s2_h5,15820,1
s3_h5,15820,1
s4_h5,15820,1
s1_f5,15820,1
s2_f5,15820,1
s3_f5,15820,1
s4_f5,15820,1
s1_h1,15960,100
s2_h1,15960,100
s3_h1,15960,100
s4_h1,15960,100
s1_f1,15960,1
s2_f1,15960,1
s3_f1,15960,1
s4_f1,15960,1
s1_h2,15960,1
s2_h2,15960,1
s3_h2,15960,1
s4_h2,15960,1
s1_f2,15960,1
s2_f2,15960,1
s3_f2,15960,1
s4_f2,15960,1
s1_h3,15960,1
s2_h3,15960,1
s3_h3,15960,1
s4_h3,15960,1
s1_f3,15960,1
s2_f3,15960,1
s3_f3,15960,1
s4_f3,15960,1
s1_h4,15960,1
s2_h4,15960,1
s3_h4,15960,1
s4_h4,15960,1
s1_f4,15960,1
s2_f4,15960,1
s3_f4,15960,1
s4_f4,15960,1
s1_h5,15960,1
s2_h5,15960,1
s3_h5,15960,1
s4_h5,15960,1
s1_f5,15960,1
s2_f5,15960,1
s3_f5,15960,1
s4_f5,15960,1
s1_h1,16100,100
s2_h1,16100,100
s3_h1,16100,100
s4_h1,16100,100
s1_f1,16100,1
s2_f1,16100,1
s3_f1,16100,1
s4_f1,16100,1
s1_h2,16100,1
s2_h2,16100,1
s3_h2,16100,1
s4_h2,16100,1
s1_f2,16100,1
s2_f2,16100,1
s3_f2,16100,1
s4_f2,16100,1
s1_h3,16100,1
s2_h3,16100,1
s3_h3,16100,1
s4_h3,16100,1
s1_f3,16100,1
s2_f3,16100,1
s3_f3,16100,1
s4_f3,16100,1
s1_h4,16100,1
s2_h4,16100,1
s3_h4,16100,1
s4_h4,16100,1
s1_f4,16100,1
s2_f4,16100,1
s3_f4,16100,1
s4_f4,16100,1
s1_h5,16100,2
s2_h5,16100,2
s3_h5,16100,2
s4_h5,16100,2
s1_f5,16100,1
s2_f5,16100,1
s3_f5,16100,1
s4_f5,16100,1
s1_h1,16240,100
s2_h1,16240,100
s3_h1,16240,100
s4_h1,16240,100
s1_f1,16240,1
s2_f1,16240,1
s3_f1,16240,1
s4_f1,16240,1
s1_h2,16240,1
s2_h2,16240,1
s3_h2,16240,1
s4_h2,16240,1
s1_f2,16240,1
s2_f2,16240,1
s3_f2,16240,1
s4_f2,16240,1
s1_h3,16240,1
s2_h3,16240,1
s3_h3,16240,1
s4_h3,16240,1
s1_f3,16240,1
s2_f3,16240,1
s3_f3,16240,1
s4_f3,16240,1
s1_h4,16240,2
s2_h4,16240,2
s3_h4,16240,2
s4_h4,16240,2
s1_f4,16240,1
s2_f4,16240,1
s3_f4,16240,1
s4_f4,16240,1
s1_h5,16240,1
s2_h5,16240,1
s3_h5,16240,1
s4_h5,16240,1
s1_f5,16240,1
s2_f5,16240,1
s3_f5,16240,1
s4_f5,16240,1
s1_h1,16380,100
s2_h1,16380,100
s3_h1,16380,100
s4_h1,16380,100
s1_f1,16380,1
s2_f1,16380,1
s3_f1,16380,1
s4_f1,16380,1
s1_h2,16380,1
s2_h2,16380,1
s3_h2,16380,1
s4_h2,16380,1
s1_f2,16380,1
s2_f2,16380,1
s3_f2,16380,1
s4_f2,16380,1
s1_h3,16380,1
s2_h3,16380,1
s3_h3,16380,1
s4_h3,16380,1
s1_f3,16380,1
s2_f3,16380,1
s3_f3,16380,1
s4_f3,16380,1
s1_h4,16380,1
s2_h4,16380,1
s3_h4,16380,1
s4_h4,16380,1
s1_f4,16380,1
s2_f4,16380,1
s3_f4,16380,1
s4_f4,16380,1
s1_h5,16380,1
s2_h5,16380,1
s3_h5,16380,1
s4_h5,16380,1
s1_f5,16380,1
s2_f5,16380,1
s3_f5,16380,1
s4_f5,16380,1
s1_h1,16520,100
s2_h1,16520,100
s3_h1,16520,100
s4_h1,16520,100
s1_f1,16520,1
s2_f1,16520,1
s3_f1,16520,1
s4_f1,16520,1
s1_h2,16520,1
s2_h2,16520,1
s3_h2,16520,1
s4_h2,16520,1
s1_f2,16520,1
s2_f2,16520,1
s3_f2,16520,1
s4_f2,16520,1
s1_h3,16520,1
s2_h3,16520,1
s3_h3,16520,1
s4_h3,16520,1
s1_f3,16520,1
s2_f3,16520,1
s3_f3,16520,1
s4_f3,16520,1
s1_h4,16520,1
s2_h4,16520,1
s3_h4,16520,1
s4_h4,16520,1
s1_f4,16520,1
s2_f4,16520,1
s3_f4,16520,1
s4_f4,16520,1
s1_h5,16520,1
s2_h5,16520,1
s3_h5,16520,1
s4_h5,16520,1
s1_f5,16520,1
s2_f5,16520,1
s3_f5,16520,1
s4_f5,16520,1
s1_h1,16660,100
s2_h1,16660,100
s3_h1,16660,100
s4_h1,16660,100
s1_f1,16660,1
s2_f1,16660,1
s3_f1,16660,1
s4_f1,16660,1
s1_h2,16660,1
s2_h2,16660,1
s3_h2,16660,1
s4_h2,16660,1
s1_f2,16660,1
s2_f2,16660,1
s3_f2,16660,1
s4_f2,16660,1
s1_h3,16660,1
s2_h3,16660,1
s3_h3,16660,1
s4_h3,16660,1
s1_f3,16660,1
s2_f3,16660,1
s3_f3,16660,1
s4_f3,16660,1
s1_h4,16660,1
s2_h4,16660,1
s3_h4,16660,1
s4_h4,16660,1
s1_f4,16660,1
s2_f4,16660,1
s3_f4,16660,1
s4_f4,16660,1
s1_h5,16660,1
s2_h5,16660,1
s3_h5,16660,1
s4_h5,16660,1
s1_f5,16660,1
s2_f5,16660,1
s3_f5,16660,1
s4_f5,16660,1
s1_h1,16800,100
s2_h1,16800,100
s3_h1,16800,100
s4_h1,16800,100
s1_f1,16800,1
s2_f1,16800,1
s3_f1,16800,1
s4_f1,16800,1
s1_h2,16800,1
s2_h2,16800,1
s3_h2,16800,1
s4_h2,16800,1
s1_f2,16800,1
s2_f2,16800,1
s3_f2,16800,1
s4_f2,16800,1
s1_h3,16800,1
s2_h3,16800,1
s3_h3,16800,1
s4_h3,16800,1
s1_f3,16800,1
s2_f3,16800,1
s3_f3,16800,1
s4_f3,16800,1
s1_h4,16800,1
s2_h4,16800,1
s3_h4,16800,1
s4_h4,16800,1
s1_f4,16800,1
s2_f4,16800,1
s3_f4,16800,1
s4_f4,16800,1
s1_h5,16800,1
s2_h5,16800,1
s3_h5,16800,1
s4_h5,16800,1
s1_f5,16800,1
s2_f5,16800,1
s3_f5,16800,1
s4_f5,16800,1
s1_h1,16940,100
s2_h1,16940,100
s3_h1,16940,100
s4_h1,16940,100
s1_f1,16940,1
s2_f1,16940,1
s3_f1,16940,1
s4_f1,16940,1
s1_h2,16940,1
s2_h2,16940,1
s3_h2,16940,1
s4_h2,16940,1
s1_f2,16940,1
s2_f2,16940,1
s3_f2,16940,1
s4_f2,16940,1
s1_h3,16940,1
s2_h3,16940,1
s3_h3,16940,1
s4_h3,16940,1
s1_f3,16940,1
s2_f3,16940,1
s3_f3,16940,1
s4_f3,16940,1
s1_h4,16940,1
s2_h4,16940,1
s3_h4,16940,1
s4_h4,16940,1
s1_f4,16940,1
s2_f4,16940,1
s3_f4,16940,1
s4_f4,16940,1
s1_h5,16940,1
s2_h5,16940,1
s3_h5,16940,1
s4_h5,16940,1
s1_f5,16940,1
s2_f5,16940,1
s3_f5,16940,1
s4_f5,16940,1
s1_h1,17080,100
s2_h1,17080,100
s3_h1,17080,100
s4_h1,17080,100
s1_f1,17080,1
s2_f1,17080,1
s3_f1,17080,1
s4_f1,17080,1
s1_h2,17080,1
s2_h2,17080,1
s3_h2,17080,1
s4_h2,17080,1
s1_f2,17080,1
s2_f2,17080,1
s3_f2,17080,1
s4_f2,17080,1
s1_h3,17080,1
s2_h3,17080,1
s3_h3,17080,1
s4_h3,17080,1
s1_f3,17080,1
s2_f3,17080,1
s3_f3,17080,1
s4_f3,17080,1
s1_h4,17080,1
s2_h4,17080,1
s3_h4,17080,1
s4_h4,17080,1
s1_f4,17080,1
s2_f4,17080,1
s3_f4,17080,1
s4_f4,17080,1
s1_h5,17080,1
s2_h5,17080,1
s3_h5,17080,1
s4_h5,17080,1
s1_f5,17080,1
s2_f5,17080,1
s3_f5,17080,1
s4_f5,17080,1
s1_h1,17220,100
s2_h1,17220,100
s3_h1,17220,100
s4_h1,17220,100
s1_f1,17220,1
s2_f1,17220,1
s3_f1,17220,1
s4_f1,17220,1
s1_h2,17220,1
s2_h2,17220,1
s3_h2,17220,1
s4_h2,17220,1
s1_f2,17220,1
s2_f2,17220,1
s3_f2,17220,1
s4_f2,17220,1
s1_h3,17220,1
s2_h3,17220,1
s3_h3,17220,1
s4_h3,17220,1
s1_f3,17220,1
s2_f3,17220,1
s3_f3,17220,1
s4_f3,17220,1
s1_h4,17220,1
s2_h4,17220,1
s3_h4,17220,1
s4_h4,17220,1
s1_f4,17220,1
s2_f4,17220,1
s3_f4,17220,1
s4_f4,17220,1
s1_h5,17220,1
s2_h5,17220,1
s3_h5,17220,1
s4_h5,17220,1
s1_f5,17220,1
s2_f5,17220,1
s3_f5,17220,1
s4_f5,17220,1
s1_h1,17360,100
s2_h1,17360,100
s3_h1,17360,100
s4_h1,17360,100
s1_f1,17360,1
s2_f1,17360,1
s3_f1,17360,1
s4_f1,17360,1
s1_h2,17360,1
s2_h2,17360,1
s3_h2,17360,1
s4_h2,17360,1
s1_f2,17360,1
s2_f2,17360,1
s3_f2,17360,1
s4_f2,17360,1
s1_h3,17360,1
s2_h3,17360,1
s3_h3,17360,1
s4_h3,17360,1
s1_f3,17360,1
s2_f3,17360,1
s3_f3,17360,1
s4_f3,17360,1
s1_h4,17360,2
s2_h4,17360,2
s3_h4,17360,2
s4_h4,17360,2
s1_f4,17360,1
s2_f4,17360,1
s3_f4,17360,1
s4_f4,17360,1
s1_h5,17360,1
s2_h5,17360,1
s3_h5,17360,1
s4_h5,17360,1
s1_f5,17360,1
s2_f5,17360,1
s3_f5,17360,1
s4_f5,17360,1
s1_h1,17500,100
s2_h1,17500,100
s3_h1,17500,100
s4_h1,17500,100
s1_f1,17500,1
s2_f1,17500,1
s3_f1,17500,1
s4_f1,17500,1
s1_h2,17500,1
s2_h2,17500,1
s3_h2,17500,1
s4_h2,17500,1
s1_f2,17500,1
s2_f2,17500,1
s3_f2,17500,1
s4_f2,17500,1
s1_h3,17500,1
s2_h3,17500,1
s3_h3,17500,1
s4_h3,17500,1
s1_f3,17500,1
s2_f3,17500,1
s3_f3,17500,1
s4_f3,17500,1
s1_h4,17500,1
s2_h4,17500,1
s3_h4,17500,1
s4_h4,17500,1
s1_f4,17500,1
s2_f4,17500,1
s3_f4,17500,1
s4_f4,17500,1
s1_h5,17500,1
s2_h5,17500,1
s3_h5,17500,1
s4_h5,17500,1
s1_f5,17500,1
s2_f5,17500,1
s3_f5,17500,1
s4_f5,17500,1
s1_h1,17640,100
s2_h1,17640,100
s3_h1,17640,100
s4_h1,17640,100
s1_f1,17640,1
s2_f1,17640,1
s3_f1,17640,1
s4_f1,17640,1
s1_h2,17640,1
s2_h2,17640,1
s3_h2,17640,1
s4_h2,17640,1
s1_f2,17640,1
s2_f2,17640,1
s3_f2,17640,1
s4_f2,17640,1
s1_h3,17640,1
s2_h3,17640,1
s3_h3,17640,1
s4_h3,17640,1
s1_f3,17640,1
s2_f3,17640,1
s3_f3,17640,1
s4_f3,17640,1
s1_h4,17640,1
s2_h4,17640,1
s3_h4,17640,1
s4_h4,17640,1
s1_f4,17640,1
s2_f4,17640,1
s3_f4,17640,1
s4_f4,17640,1
s1_h5,17640,1
s2_h5,17640,1
s3_h5,17640,1
s4_h5,17640,1
s1_f5,17640,1
s2_f5,17640,1
s3_f5,17640,1
s4_f5,17640,1
s1_h1,17780,100
s2_h1,17780,100
s3_h1,17780,100
s4_h1,17780,100
s1_f1,17780,1
s2_f1,17780,1
s3_f1,17780,1
s4_f1,17780,1
s1_h2,17780,1
s2_h2,17780,1
s3_h2,17780,1
s4_h2,17780,1
s1_f2,17780,1
s2_f2,17780,1
s3_f2,17780,1
s4_f2,17780,1
s1_h3,17780,1
s2_h3,17780,1
s3_h3,17780,1
s4_h3,17780,1
s1_f3,17780,1
s2_f3,17780,1
s3_f3,17780,1
s4_f3,17780,1
s1_h4,17780,1
s2_h4,17780,1
s3_h4,17780,1
s4_h4,17780,1
s1_f4,17780,1
s2_f4,17780,1
s3_f4,17780,1
s4_f4,17780,1
s1_h5,17780,1
s2_h5,17780,1
s3_h5,17780,1
s4_h5,17780,1
s1_f5,17780,1
s2_f5,17780,1
s3_f5,17780,1
s4_f5,17780,1
s1_h1,17920,100
s2_h1,17920,100
s3_h1,17920,100
s4_h1,17920,100
s1_f1,17920,1
s2_f1,17920,1
s3_f1,17920,1
s4_f1,17920,1
s1_h2,17920,1
s2_h2,17920,1
s3_h2,17920,1
s4_h2,17920,1
s1_f2,17920,1
s2_f2,17920,1
s3_f2,17920,1
s4_f2,17920,1
s1_h3,17920,1
s2_h3,17920,1
s3_h3,17920,1
s4_h3,17920,1
s1_f3,17920,1
s2_f3,17920,1
s3_f3,17920,1
s4_f3,17920,1
s1_h4,17920,1
s2_h4,17920,1
s3_h4,17920,1
s4_h4,17920,1
s1_f4,17920,1
s2_f4,17920,1
s3_f4,17920,1
s4_f4,17920,1
s1_h5,17920,1
s2_h5,17920,1
s3_h5,17920,1
s4_h5,17920,1
s1_f5,17920,1
s2_f5,17920,1
s3_f5,17920,1
s4_f5,17920,1
